0;1078.240333141179
1;1023.565667663717
2;936.7069848084944
3;1041.036982643626
4;1164.9097161254897
5;956.7938285378968
6;1023.7196519550661
7;1086.7629069272602
8;919.131196029672
9;1077.7329700182
10;1023.3686863499051
11;1026.8622701056224
12;1052.0583455907536
13;1053.4233398723363
14;1179.1289141392806
15;1086.260786567084
16;962.7273048516255
17;996.5175170684976
18;1160.6626448044535
19;1176.9468476149202
20;945.2023975491425
21;1117.7219375483648
22;1143.5012871333809
23;1147.3591152539998
24;1161.1697762804092
25;1023.8195753407209
26;1181.9204701317549
27;1139.0206078584797
28;1099.593979732477
29;902.8396799574169
30;919.0102718053134
31;1132.9950510341953
32;987.351474697278
33;1125.52784526858
34;995.9868300704819
35;1098.3124231450377
36;1184.7911251167955
37;1123.253971854994
38;1094.661033699591
39;1055.1957977718148
40;935.0655067218926
41;946.9831648244212
42;1102.3385563642348
43;1193.021982722215
44;1007.341500221309
45;1065.1830395884515
46;980.1064279467676
47;1149.228045001193
48;1111.3742296229038
49;1135.8817357021821
50;1085.3702531555311
51;1125.8724079842755
52;1176.965233439111
53;931.4256247196752
54;1136.060427543724
55;1122.5006004059078
56;942.5220613325238
57;1166.3771368967082
58;909.3194725216052
59;943.4768712883599
60;928.0037375792931
61;989.8589607791316
62;989.2210801211183
63;925.0685468627901
64;1001.1350908000866
65;1147.2807821969118
66;1095.1446630362366
67;1191.9841102077496
68;1132.2521640384507
69;1052.546408901082
70;1004.6390069161667
71;1192.4640481585232
72;1079.630123720249
73;1197.8336668164875
74;1192.3175313058014
75;1152.8649861298543
76;965.9977382835415
77;917.5155772355333
78;947.3424130255418
79;932.2999888957424
80;1156.0776287104547
81;953.9342696069469
82;1149.4184536215412
83;1195.7675245870207
84;1146.315378397898
85;1083.8912759893678
86;1026.1100838854277
87;1119.4870892538802
88;1145.0867214556079
89;916.2485533083611
90;1043.9043375056174
91;968.778778534064
92;1144.113979416134
93;1089.2979477764409
94;1188.8974678195536
95;1092.0276639154024
96;1062.1381377684513
97;965.5251687269363
98;944.5583553358581
99;1038.333398834999
