0;108.96913987287654
1;184.92871413974854
2;162.6176848505319
3;140.94086658053268
4;133.3855549909598
5;196.87353269300027
6;170.9486476479654
7;172.79909328795011
8;139.1913451055466
9;186.31494946137113
10;101.98217010766687
11;187.4181363270778
12;181.08122657722325
13;151.55204169823352
14;138.86960796878253
15;176.2308671828405
16;178.0089072342942
17;116.62524068859483
18;131.6242603165687
19;166.41308202876817
20;194.94581510881605
21;181.28783374335399
22;129.53892750326838
23;105.17412749026299
24;131.35887033783732
25;152.6291351829871
26;198.2538221136312
27;122.23028540023371
28;133.00910711569531
29;170.75867452120724
30;196.92898116304528
31;135.62440011569146
32;127.64379191216145
33;109.61213603143719
34;109.47037510564705
35;174.98480743722985
36;120.62284002183455
37;180.7309644803991
38;131.26651529891458
39;160.80188035776052
40;192.38418876859828
41;115.06198193953979
42;160.40492657306646
43;106.01148830858101
44;124.90075834724423
45;116.06550219880988
46;158.20366218059615
47;152.32213086374088
48;176.1717093079185
49;157.89344397360713
50;159.4257770509546
51;177.4116627346475
52;197.4611037322369
53;135.3889059808256
54;189.7804170727962
55;176.50510985933414
56;105.95876993424973
57;185.09763244397885
58;117.48125910833365
59;156.72302911241655
60;132.7664602958767
61;161.8103252488958
62;108.90493462754006
63;108.82714766851399
64;105.05643516513024
65;151.8682704781898
66;149.26614231791217
67;124.65637787804687
68;107.61544363455818
69;101.3694733394976
70;163.92942010421066
71;163.57933330544864
72;179.76499953192507
73;176.39083195529184
74;128.2753468870337
75;159.6674521061421
76;145.0391723619157
77;102.01646056967627
78;191.134563728611
79;177.20805900657257
80;164.37006268829157
81;134.56273835275329
82;151.29057162363532
83;187.36151218992262
84;103.2858601389709
85;149.99955758270238
86;168.4728755303424
87;106.06722163489492
88;108.72115817798773
89;170.97892727579614
90;157.23859191574135
91;105.91438400211796
92;120.61938579284403
93;127.39741030155243
94;196.8950651789114
95;150.66712421098222
96;185.08882024724542
97;114.55832405734438
98;199.62587207262766
99;152.16671215814927
