0;473.3645378367373
1;561.6910130205711
2;442.7407948998112
3;472.9853291970635
4;456.1899236644608
5;565.6892791555767
6;501.7238983141856
7;502.7134421863136
8;588.22472926965
9;596.5353815737275
10;538.0501123268915
11;442.3099014760255
12;501.0706725895726
13;428.020897457308
14;580.1615401393909
15;546.6894344888983
16;552.3181614695841
17;594.6058858688215
18;511.72693192636825
19;557.355564628728
20;471.66567485433734
21;486.165525221332
22;541.9680501542438
23;501.96393055578756
24;596.8866530145835
25;424.1014118275874
26;524.4565280104973
27;498.6205622643712
28;528.7705941806618
29;528.804204247487
30;517.1669981504692
31;418.2805334583327
32;580.6549818843298
33;582.3793054864744
34;539.4624559656869
35;405.431798868615
36;594.6389377415143
37;536.5855637025683
38;599.7037026554619
39;467.38747652249106
40;522.8483080522093
41;599.8508731454866
42;466.9366369576304
43;418.8404813032119
44;582.67213834715
45;490.82583308322535
46;530.8451999682723
47;542.8439030500983
48;424.8006413109764
49;408.1410848655545
50;514.8563770197101
51;509.5376762655046
52;494.64272944112867
53;445.2647298871225
54;506.89232210877077
55;498.8333602517174
56;446.0226011557047
57;585.268172513953
58;525.0935005649795
59;591.4073455386801
60;508.9564531325571
61;555.3445666910677
62;577.0179356213978
63;523.4992141653458
64;521.3173515462204
65;428.4786339279487
66;558.9594238393397
67;593.1239785257229
68;490.8155339006648
69;441.6183878245386
70;548.9467848870572
71;413.21048497202963
72;448.4616486519565
73;507.97981843762796
74;526.2488747285466
75;526.9735501971084
76;490.9317192327037
77;559.2119347907533
78;546.2857057582331
79;528.0305972840619
80;515.2555046471285
81;516.1542694139359
82;420.22016580923275
83;404.61943694915925
84;583.878088299221
85;405.05891570499597
86;522.4069270195239
87;422.526880947439
88;470.8783537420006
89;575.4606986707571
90;428.0853869254037
91;489.43936132728584
92;506.43441701570055
93;548.2100918778785
94;568.6789823385704
95;518.0765343428723
96;415.423389581299
97;442.73514504237477
98;429.55251857148784
99;441.6852106793381
